Store,Date,Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,day,dayofweek,weekofyear,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_30
39,2012-10-02,999785.48,1,23.92,3.655,137.1666774,4.261,2012,10,2,1,40,954233.87,1069112.0,1037687.07,904261.65,1065789.1142857142,1018171.1673333333
39,2012-10-08,1007906.43,0,70.09,3.772,138.1437742,4.156,2012,10,8,0,41,999785.48,954576.86,955506.95,977070.62,1055885.3257142857,1016174.796
39,2012-11-05,967729.35,0,52.06,3.947,138.0882667,4.125,2012,11,5,0,45,1007906.43,1132064.23,1037464.27,1011321.18,1063503.8357142857,1013915.419
39,2012-12-10,982523.26,0,47.35,4.029,138.9117,4.145,2012,12,10,0,50,967729.35,1182901.56,927732.02,1063818.2,1040027.4242857143,1016031.009
40,2011-05-08,1402233.69,0,72.19,3.554,193.9110133,6.901,2011,5,8,6,18,1315684.86,1333347.78,1172672.27,1109216.35,1275940.2,1197454.4248275862
40,2011-06-05,1244956.91,0,41.2,3.735,192.7252006,6.934,2011,6,5,6,22,1402233.69,1283849.38,1434908.13,1168826.39,1285781.0442857142,1212437.3331034482
40,2011-07-01,1153596.53,0,23.76,2.882,191.3683815,7.241,2011,7,1,4,26,1244956.91,1292436.23,1217199.39,1273279.79,1280224.9771428572,1213521.3189999997
40,2011-07-10,1277882.77,0,58.74,3.498,194.9459724,6.759,2011,7,10,6,27,1153596.53,1297584.95,1075656.34,1223355.5,1260390.7342857143,1215000.6583333334
40,2011-08-04,1206252.12,0,42.87,3.532,192.3418571,6.934,2011,8,4,3,31,1277882.77,1179420.5,1023997.71,1220115.75,1257576.1371428573,1218635.871
40,2011-08-07,1338862.58,0,68.49,3.54,193.1878448,6.901,2011,8,7,6,31,1206252.12,1229257.7,1175326.23,1305068.1,1261409.2257142856,1216401.6153333334
40,2011-09-09,1280958.97,1,58.31,3.566,194.6387853,6.901,2011,9,9,4,36,1338862.58,1315684.86,1179125.48,1086533.18,1277067.065714286,1220251.8513333336
40,2011-09-12,1548661.45,0,17.05,3.331,195.8742575,6.759,2011,9,12,0,37,1280958.97,1402233.69,1333347.78,1063557.49,1272106.2242857143,1222279.9586666669
40,2011-10-06,1311690.11,0,61.1,3.735,192.8470612,6.934,2011,10,6,3,40,1548661.45,1244956.91,1283849.38,1163878.49,1293024.4757142856,1230399.737
40,2011-11-02,1150003.36,1,16.81,3.037,191.8572881,7.241,2011,11,2,2,44,1311690.11,1153596.53,1292436.23,1338132.72,1302557.7899999998,1237904.9679999999
40,2011-11-03,1159089.6,0,31.6,3.372,192.058484,7.241,2011,11,3,3,44,1150003.36,1277882.77,1297584.95,1175738.22,1302044.4800000002,1240786.497
40,2011-11-11,1302499.23,0,32.87,3.505,195.6376941,6.759,2011,11,11,4,45,1159089.6,1206252.12,1179420.5,1162042.24,1285074.0271428574,1240626.8673333332
40,2011-12-08,1356689.88,0,67.65,3.542,194.1105017,6.901,2011,12,8,3,49,1302499.23,1338862.58,1229257.7,1082158.21,1298823.6142857145,1239439.0843333334
40,2012-01-06,1374891.36,0,57.29,3.764,197.6218954,6.547,2012,1,6,4,1,1356689.88,1280958.97,1315684.86,1176079.59,1301370.3714285714,1245470.8063333333
40,2012-02-03,1239813.26,0,27.39,3.191,196.9565303,6.589,2012,2,3,4,5,1374891.36,1548661.45,1402233.69,1172672.27,1314789.2842857144,1252565.7769999998
40,2012-03-02,1208825.6,0,31.65,3.031,196.8728921,6.589,2012,3,2,4,9,1239813.26,1311690.11,1244956.91,1434908.13,1270668.1142857145,1257820.9453333332
40,2012-03-08,1439607.35,0,73.16,3.528,198.0293893,6.432,2012,3,8,3,10,1208825.6,1150003.36,1153596.53,1217199.39,1255973.184285714,1258912.479
40,2012-04-05,1359770.73,0,52.86,3.903,197.6063534,6.547,2012,4,5,3,14,1439607.35,1159089.6,1277882.77,1075656.34,1297345.182857143,1267810.315
40,2012-05-10,1400160.95,0,50.14,3.779,198.8221322,6.195,2012,5,10,3,19,1359770.73,1302499.23,1206252.12,1023997.71,1326013.9157142858,1265305.735
40,2012-06-01,1208191.61,0,37.21,3.095,196.5458309,6.589,2012,6,1,4,22,1400160.95,1356689.88,1338862.58,1175326.23,1339965.5899999999,1271404.4536666668
40,2012-06-04,1460234.31,0,48.48,3.854,197.5971285,6.547,2012,6,4,0,23,1208191.61,1374891.36,1280958.97,1179125.48,1318751.5514285716,1275822.2959999999
40,2012-06-07,1456300.89,0,74.47,3.646,197.8322195,6.432,2012,6,7,3,23,1460234.31,1239813.26,1548661.45,1333347.78,1330943.4014285714,1290363.5159999998
40,2012-07-09,1392143.82,1,67.41,3.596,198.0950484,6.432,2012,7,9,0,28,1456300.89,1208825.6,1311690.11,1283849.38,1361870.2057142858,1299729.338
40,2012-08-06,1436383.84,0,65.11,3.741,197.6551863,6.547,2012,8,6,0,32,1392143.82,1439607.35,1150003.36,1292436.23,1388058.5228571428,1306829.9493333332
40,2012-09-03,1243814.77,0,35.3,3.286,196.9631599,6.589,2012,9,3,0,36,1436383.84,1359770.73,1159089.6,1297584.95,1387598.0214285715,1310264.484666667
40,2012-10-02,1238844.56,1,22.0,3.103,196.9195056,6.589,2012,10,2,1,40,1243814.77,1400160.95,1302499.23,1179420.5,1371032.8842857142,1308929.9976666667
40,2012-10-08,1504545.94,0,71.73,3.509,198.0795651,6.432,2012,10,8,0,41,1238844.56,1208191.61,1356689.88,1229257.7,1347987.6857142858,1307143.6086666668
40,2012-11-05,1353285.1,0,50.22,3.87,197.5481609,6.547,2012,11,5,0,45,1504545.94,1460234.31,1374891.36,1315684.86,1390324.0185714287,1314042.3083333333
40,2012-12-10,1409544.97,0,39.38,3.76,199.0539368,6.195,2012,12,10,0,50,1353285.1,1456300.89,1239813.26,1402233.69,1375045.56,1319837.7950000002
41,2011-05-08,572603.33,0,89.8,3.803,129.1846452,8.257,2011,5,8,6,18,597667.21,506343.83,589091.04,481523.93,550841.9514285715,582959.8472413793
41,2011-06-05,612337.35,0,73.56,4.193,129.0444333,8.494,2011,6,5,6,22,572603.33,537124.76,585175.24,505907.41,560307.5942857143,556039.7862068965
41,2011-07-01,592947.75,0,43.43,3.287,127.1917742,8.744,2011,7,1,4,26,612337.35,511883.36,607218.6,507168.8,571052.25,557916.3716666666
41,2011-07-10,649111.23,0,75.01,3.827,129.6938,7.874,2011,7,10,6,27,592947.75,545109.3,575709.96,524658.06,582632.8771428571,561630.499
41,2011-08-04,620087.35,0,73.03,3.818,128.8238065,8.494,2011,8,4,3,31,649111.23,586886.16,588363.62,500250.8,597490.2957142857,566403.9596666667
41,2011-08-07,593234.27,0,88.57,3.793,129.1125,8.257,2011,8,7,6,31,620087.35,570879.04,588592.61,556046.12,602233.3228571428,570167.9113333334
41,2011-09-09,608390.94,1,89.06,3.771,129.3686129,8.257,2011,9,9,4,36,593234.27,597667.21,508432.17,543384.01,605426.9271428572,572453.785
41,2011-09-12,619133.48,0,42.58,3.644,129.8555333,7.874,2011,9,12,0,37,608390.94,572603.33,506343.83,554972.42,606958.8885714285,576058.4563333333
41,2011-10-06,616701.99,0,84.57,3.981,129.0357097,8.494,2011,10,6,3,40,619133.48,612337.35,537124.76,565390.4,613606.0528571428,578161.3683333334
41,2011-11-02,628063.88,1,51.51,3.381,127.859129,8.744,2011,11,2,2,44,616701.99,592947.75,511883.36,579544.21,614229.5728571428,580605.3009999999
41,2011-11-03,607294.56,0,64.22,3.63,128.3995,8.744,2011,11,3,3,44,628063.88,649111.23,545109.3,582846.22,619246.1628571429,583041.683
41,2011-11-11,643125.29,0,55.28,3.677,129.8167097,7.874,2011,11,11,4,45,607294.56,620087.35,586886.16,599759.45,613272.3528571428,584438.4883333333
41,2011-12-08,603147.26,0,85.61,3.794,129.2015806,8.257,2011,12,8,3,49,643125.29,593234.27,570879.04,582552.26,616563.4871428572,586557.8576666667
41,2012-01-06,521953.78,0,80.06,4.277,130.9592258,7.382,2012,1,6,4,1,603147.26,608390.94,597667.21,570069.48,617979.6285714286,587234.559
41,2012-02-03,585895.34,0,57.62,3.882,130.6457931,7.545,2012,2,3,4,5,521953.78,619133.48,572603.33,589091.04,605631.4628571429,584641.0366666666
41,2012-03-02,588448.21,0,56.85,3.543,130.3496774,7.545,2012,3,2,4,9,585895.34,616701.99,612337.35,585175.24,600883.1571428571,584752.4726666666
41,2012-03-08,573084.71,0,84.76,3.595,130.737871,7.17,2012,3,8,3,10,588448.21,628063.88,592947.75,607218.6,596846.9028571428,585365.097
41,2012-04-05,609274.89,0,77.02,4.058,131.136,7.382,2012,4,5,3,14,573084.71,607294.56,649111.23,575709.96,588992.7357142858,584831.5526666667
41,2012-05-10,593162.53,0,80.88,4.132,131.0756667,6.943,2012,5,10,3,19,609274.89,643125.29,620087.35,588363.62,589275.64,585634.8743333333
41,2012-06-01,636372.37,0,59.85,3.443,130.1575161,7.545,2012,6,1,4,22,593162.53,603147.26,593234.27,588592.61,582138.1028571428,585166.3386666666
41,2012-06-04,652312.11,0,65.99,4.282,131.0375484,7.382,2012,6,4,0,23,636372.37,521953.78,608390.94,508432.17,586884.5471428571,587188.419
41,2012-06-07,618702.09,0,86.87,3.666,130.7196333,7.17,2012,6,7,3,23,652312.11,585895.34,619133.48,506343.83,605507.1657142857,589320.0353333333
41,2012-07-09,617405.35,1,83.07,4.124,130.9325484,7.17,2012,7,9,0,28,618702.09,588448.21,616701.99,537124.76,610193.8442857143,590323.6846666667
41,2012-08-06,642671.48,0,86.87,4.103,130.8896774,7.382,2012,8,6,0,32,617405.35,573084.71,628063.88,511883.36,614330.5785714285,593956.124
41,2012-09-03,659816.15,0,57.65,3.963,130.7413793,7.545,2012,9,3,0,36,642671.48,609274.89,607294.56,545109.3,624271.5457142858,598500.3790000001
41,2012-10-02,674919.45,1,55.73,3.722,130.3849032,7.545,2012,10,2,1,40,659816.15,593162.53,643125.29,586886.16,631491.7257142857,602590.092
41,2012-10-08,576620.31,0,90.78,3.811,130.7561613,7.17,2012,10,8,0,41,674919.45,636372.37,603147.26,570879.04,643171.2857142857,608024.6283333333
41,2012-11-05,643603.69,0,76.03,4.186,131.1453333,7.382,2012,11,5,0,45,576620.31,652312.11,521953.78,597667.21,634635.2771428571,609074.9953333333
41,2012-12-10,612379.9,0,76.03,4.468,131.1083333,6.943,2012,12,10,0,50,643603.69,618702.09,585895.34,572603.33,633391.217142857,610965.5796666666
42,2011-05-08,605956.59,0,87.47,3.684,207.3732949,10.641,2011,5,8,6,18,641905.37,586781.78,722120.04,657108.77,615254.2114285715,648990.7137931035
42,2011-06-05,649148.74,0,66.77,3.906,207.5714929,10.581,2011,6,5,6,22,605956.59,594224.9,598679.02,650102.8,617993.47,647692.5379310346
42,2011-07-01,611796.61,0,40.47,2.976,203.4267005,10.398,2011,7,1,4,26,649148.74,585028.26,684023.95,667353.79,625839.7328571428,647741.078
42,2011-07-10,642828.62,0,74.17,3.285,208.7872143,10.148,2011,7,10,6,27,611796.61,630972.15,682918.99,689326.91,629663.782857143,646230.6726666668
42,2011-08-04,650418.75,0,70.35,3.622,206.8970046,10.581,2011,8,4,3,31,642828.62,651521.77,645386.94,557543.62,631357.5642857143,645988.2
42,2011-08-07,651147.83,0,87.02,3.48,207.1152738,10.641,2011,8,7,6,31,650418.75,616345.25,595421.23,682012.53,631199.99,645423.6986666665
42,2011-09-09,649128.23,1,79.29,3.546,207.6833894,10.641,2011,9,9,4,36,651147.83,641905.37,611585.54,647029.28,636171.7871428571,644151.0626666666
42,2011-09-12,617898.07,0,34.23,3.158,210.5363571,10.148,2011,9,12,0,37,649128.23,605956.59,586781.78,658600.05,637203.6242857144,647203.883
42,2011-10-06,643041.71,0,85.81,3.648,206.8958203,10.581,2011,10,6,3,40,617898.07,649148.74,594224.9,605960.2,638909.5499999999,645066.7343333333
42,2011-11-02,635650.98,1,40.65,3.022,204.873871,10.398,2011,11,2,2,44,643041.71,611796.61,585028.26,698536.06,638037.117142857,644933.8153333332
42,2011-11-03,629026.75,0,60.24,3.459,205.9880714,10.398,2011,11,3,3,44,635650.98,642828.62,630972.15,691498.6,641444.8842857142,644168.8463333334
42,2011-11-11,615975.5,0,51.26,3.297,209.6632811,10.148,2011,11,11,4,45,629026.75,650418.75,651521.77,713332.54,639473.1885714285,644937.7313333333
42,2011-12-08,595626.56,0,86.64,3.638,207.4330369,10.641,2011,12,8,3,49,615975.5,651147.83,616345.25,693058.34,634552.7242857142,642185.7126666666
42,2012-01-06,605078.62,0,80.89,3.501,213.1719747,9.575,2012,1,6,4,1,595626.56,649128.23,641905.37,718748.33,626621.1142857142,638989.978
42,2012-02-03,693249.98,0,56.43,3.63,212.3180074,9.653,2012,2,3,4,5,605078.62,617898.07,605956.59,722120.04,620328.3128571429,635381.514
42,2012-03-02,629176.71,0,51.92,3.36,211.6762005,9.653,2012,3,2,4,9,693249.98,643041.71,649148.74,598679.02,631092.8714285714,635387.902
42,2012-03-08,614378.94,0,85.06,3.417,213.3388802,9.285,2012,3,8,3,10,629176.71,635650.98,611796.61,684023.95,629112.1571428571,632402.1813333334
42,2012-04-05,637964.2,0,77.47,3.749,213.1125857,9.575,2012,4,5,3,14,614378.94,629026.75,642828.62,682918.99,626073.2942857143,628810.8113333334
42,2012-05-10,642614.89,0,74.09,3.617,214.4912667,8.839,2012,5,10,3,19,637964.2,615975.5,650418.75,645386.94,627350.0728571428,630120.3173333333
42,2012-06-01,670993.01,0,47.59,3.157,211.2428134,9.653,2012,6,1,4,22,642614.89,595626.56,651147.83,595421.23,631155.7,628740.0153333334
42,2012-06-04,658468.27,0,64.7,3.891,212.8887535,9.575,2012,6,4,0,23,670993.01,605078.62,649128.23,611585.54,641922.3357142856,628342.4826666667
42,2012-06-07,645618.59,0,82.68,3.227,213.2797452,9.285,2012,6,7,3,23,658468.27,693249.98,617898.07,586781.78,649549.4285714285,628778.527
42,2012-07-09,663814.18,1,84.99,3.73,213.7990991,9.285,2012,7,9,0,28,645618.59,629176.71,643041.71,594224.9,642744.9442857143,630451.7723333333
42,2012-08-06,643032.51,0,85.73,3.452,213.1702811,9.575,2012,8,6,0,32,663814.18,614378.94,635650.98,585028.26,647693.1542857143,632192.727
42,2012-09-03,636677.67,0,54.52,3.669,212.5185936,9.653,2012,9,3,0,36,643032.51,637964.2,629026.75,630972.15,651786.5214285713,634067.7513333333
42,2012-10-02,662198.65,1,46.54,3.409,211.7644101,9.653,2012,10,2,1,40,636677.67,642614.89,615975.5,651521.77,651602.7314285714,635482.8436666668
42,2012-10-08,643558.78,0,86.36,3.494,213.3473641,9.285,2012,10,8,0,41,662198.65,670993.01,595626.56,616345.25,654400.4114285714,638055.19
42,2012-11-05,640159.04,0,67.59,3.688,213.1623524,9.575,2012,11,5,0,45,643558.78,658468.27,605078.62,641905.37,650481.2357142858,638474.7443333335
42,2012-12-10,619369.72,0,71.14,3.601,214.6772833,8.839,2012,12,10,0,50,640159.04,645618.59,693249.98,605956.59,647865.6314285714,638095.9866666667
43,2011-05-08,298080.45,0,75.56,3.595,129.1846452,6.56,2011,5,8,6,18,307126.34,315273.08,283455.13,300152.45,301877.1342857143,299982.40448275866
43,2011-06-05,299354.67,0,47.75,3.744,129.0444333,6.906,2011,6,5,6,22,298080.45,309543.52,278253.28,286197.5,299421.0442857143,288186.59103448276
43,2011-07-01,288320.38,0,16.94,2.891,127.1917742,7.224,2011,7,1,4,26,299354.67,284309.34,296818.2,300628.19,297965.4942857143,288558.8603333334
43,2011-07-10,312577.36,0,60.62,3.592,129.6938,6.078,2011,7,10,6,27,288320.38,308950.04,286857.13,295880.12,298538.5,288164.458
43,2011-08-04,292498.61,0,42.75,3.547,128.8238065,6.906,2011,8,4,3,31,312577.36,293953.08,272190.83,264214.12,299056.6885714286,289043.7866666667
43,2011-08-07,295339.01,0,77.3,3.563,129.1125,6.56,2011,8,7,6,31,292498.61,293984.54,281909.79,282351.82,298848.90714285715,288772.80066666665
43,2011-09-09,295811.25,1,70.19,3.619,129.3686129,6.56,2011,9,9,4,36,295339.01,307126.34,281514.26,281090.95,299042.40285714285,288754.7636666667
43,2011-09-12,304300.91,0,24.82,3.341,129.8555333,6.078,2011,9,12,0,37,295811.25,298080.45,315273.08,284617.27,297425.96142857143,289808.0013333334
43,2011-10-06,308770.42,0,61.39,3.732,129.0357097,6.906,2011,10,6,3,40,304300.91,299354.67,309543.52,270516.84,298314.59857142856,290539.6376666667
43,2011-11-02,307486.73,1,30.83,3.034,127.859129,7.224,2011,11,2,2,44,308770.42,288320.38,284309.34,296804.49,299659.7057142857,291462.2866666667
43,2011-11-03,284496.14,0,41.28,3.346,128.3995,7.224,2011,11,3,3,44,307486.73,312577.36,308950.04,285379.86,302397.7557142857,292224.60199999996
43,2011-11-11,312233.56,0,33.8,3.513,129.8167097,6.078,2011,11,11,4,45,284496.14,292498.61,293953.08,279524.44,298386.15285714285,292690.57866666664
43,2011-12-08,290399.66,0,75.95,3.606,129.2015806,6.56,2011,12,8,3,49,312233.56,295339.01,293984.54,257361.3,301205.4314285714,293204.881
43,2012-01-06,323410.94,0,61.11,3.788,130.9592258,5.621,2012,1,6,4,1,290399.66,295811.25,307126.34,280472.78,300499.81,293372.20766666665
43,2012-02-03,316687.22,0,32.36,3.242,130.6457931,5.774,2012,2,3,4,5,323410.94,304300.91,298080.45,283455.13,304442.6228571428,294835.091
43,2012-03-02,325986.05,0,31.39,3.077,130.3496774,5.774,2012,3,2,4,9,316687.22,308770.42,299354.67,278253.28,306212.0957142857,296812.6216666667
43,2012-03-08,342385.38,0,81.99,3.512,130.737871,5.407,2012,3,8,3,10,325986.05,307486.73,288320.38,296818.2,308671.4714285714,298329.73066666664
43,2012-04-05,326053.28,0,54.41,3.831,131.136,5.621,2012,4,5,3,14,342385.38,284496.14,312577.36,286857.13,313656.9928571429,300294.0723333333
43,2012-05-10,337390.44,0,61.79,3.815,131.0756667,5.217,2012,5,10,3,19,326053.28,312233.56,292498.61,272190.83,319593.7271428571,301887.4056666667
43,2012-06-01,325327.93,0,33.8,3.08,130.1575161,5.774,2012,6,1,4,22,337390.44,290399.66,295339.01,281909.79,323187.5671428572,303239.8136666667
43,2012-06-04,320021.1,0,48.85,3.793,131.0375484,5.621,2012,6,4,0,23,325327.93,323410.94,295811.25,281514.26,328177.31999999995,304522.17366666667
43,2012-06-07,358461.58,0,79.23,3.63,130.7196333,5.407,2012,6,7,3,23,320021.1,316687.22,304300.91,315273.08,327693.0571428571,306116.516
43,2012-07-09,338737.33,1,70.65,3.689,130.9325484,5.407,2012,7,9,0,28,358461.58,325986.05,308770.42,309543.52,333660.82285714283,308668.2423333333
43,2012-08-06,340238.38,0,68.4,3.776,130.8896774,5.621,2012,8,6,0,32,338737.33,342385.38,307486.73,284309.34,335482.4342857143,310575.678
43,2012-09-03,303438.24,0,38.24,3.38,130.7413793,5.774,2012,9,3,0,36,340238.38,326053.28,284496.14,308950.04,335175.72000000003,311407.85466666665
43,2012-10-02,325377.97,1,33.73,3.116,130.3849032,5.774,2012,10,2,1,40,303438.24,337390.44,312233.56,293953.08,331945.0,311204.3453333333
43,2012-10-08,333594.81,0,81.69,3.509,130.7561613,5.407,2012,10,8,0,41,325377.97,325327.93,290399.66,293984.54,330228.9328571429,312573.29966666666
43,2012-11-05,341381.08,0,56.47,3.809,131.1453333,5.621,2012,11,5,0,45,333594.81,320021.1,323410.94,307126.34,331409.9157142857,313394.792
43,2012-12-10,337796.13,0,55.1,3.797,131.1083333,5.217,2012,12,10,0,50,341381.08,358461.58,316687.22,298080.45,334461.34142857144,314975.7253333333
44,2011-05-08,765996.92,0,78.22,3.842,186.3734038,8.625,2011,5,8,6,18,833429.22,791495.25,721460.22,690007.76,803693.2585714285,779959.5662068966
44,2011-06-05,810150.64,0,58.21,4.046,185.9374378,8.521,2011,6,5,6,22,765996.92,726482.39,1002364.34,877235.96,800050.64,794601.4917241379
44,2011-07-01,680254.35,0,34.32,3.193,182.5983058,8.549,2011,7,1,4,26,810150.64,875699.81,794698.77,800147.84,812003.247142857,795119.7966666666
44,2011-07-10,753447.05,0,55.82,3.583,187.4837962,8.523,2011,7,10,6,27,680254.35,877423.45,656988.64,790144.7,784082.4671428573,794794.6830000001
44,2011-08-04,750182.71,0,48.71,3.72,185.3636656,8.521,2011,8,4,3,31,753447.05,759442.33,765687.42,879244.9,766371.5528571429,790668.386
44,2011-08-07,768718.11,0,77.49,3.711,186.032016,8.625,2011,8,7,6,31,750182.71,761880.36,765648.93,837548.62,765048.75,789002.8816666666
44,2011-09-09,746129.56,1,71.48,3.738,186.6737376,8.625,2011,9,9,4,36,768718.11,833429.22,712425.76,890689.51,766025.5714285715,788288.662
44,2011-09-12,957155.31,0,46.57,3.415,188.6544692,8.523,2011,9,12,0,37,746129.56,765996.92,791495.25,777951.22,753554.1914285714,783851.4839999999
44,2011-10-06,814395.17,0,73.88,3.881,185.6486923,8.521,2011,10,6,3,40,957155.31,810150.64,726482.39,764014.06,780862.532857143,787838.3736666667
44,2011-11-02,766456.0,1,30.3,3.239,183.7016129,8.549,2011,11,2,2,44,814395.17,680254.35,875699.81,746517.32,781468.8942857144,785295.229
44,2011-11-03,714014.73,0,45.01,3.582,184.613419,8.549,2011,11,3,3,44,766456.0,753447.05,877423.45,812190.76,793783.4157142857,784912.055
44,2011-11-11,808624.82,0,47.65,3.53,188.0632345,8.523,2011,11,11,4,45,714014.73,750182.71,759442.33,745782.1,788150.2271428572,783245.4106666667
44,2011-12-08,724180.89,0,77.0,3.812,186.4512115,8.625,2011,12,8,3,49,808624.82,768718.11,761880.36,833782.7,796499.1,785315.6606666667
44,2012-01-06,837144.63,0,74.48,3.742,191.0091712,8.567,2012,1,6,4,1,724180.89,746129.56,833429.22,787062.0,790136.6399999999,782381.9983333333
44,2012-02-03,782796.01,0,41.55,3.816,190.1714927,8.424,2012,2,3,4,5,837144.63,957155.31,765996.92,721460.22,803138.7928571429,785427.416
44,2012-03-02,757330.95,0,42.96,3.617,189.6122277,8.424,2012,3,2,4,9,782796.01,814395.17,810150.64,1002364.34,778230.3214285715,783727.8596666666
44,2012-03-08,725729.51,0,76.58,3.654,191.16409,8.684,2012,3,8,3,10,757330.95,766456.0,680254.35,794698.77,770078.2899999999,782736.8246666666
44,2012-04-05,782300.68,0,55.21,3.951,190.9222115,8.567,2012,4,5,3,14,725729.51,714014.73,753447.05,656988.64,764260.22,782879.1343333333
44,2012-05-10,733455.07,0,64.89,3.985,192.1704115,8.667,2012,5,10,3,19,782300.68,808624.82,750182.71,765687.42,774015.3557142857,775543.679
